,customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed,cluster
8642,BBID_211425038,1971-07-21,male,KARNATAKA,580024.0,2016-08-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,54790,NONPROMO,no_promo,1000504491,Super Scrub 2pc Pack,55.0,Payback,3
8643,BBID_211425054,1976-08-08,female,KARNATAKA,581349.0,2015-08-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,94900,0000974076,AZ B2@250 RS OFF MENS FORMAL WEAR,1000200192004,"KHSH-4156-BU-33-A-FS-SP, 42-RF, BLUE",874.0,Payback,0
8644,BBID_211425054,1976-08-08,female,KARNATAKA,581349.0,2016-03-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,3806,5035,Ex350,300532193,BOOST BROWN HEALTH DRINK REF BIB 750g,255.55,Payback,0
8645,BBID_211425054,1976-08-08,female,KARNATAKA,581349.0,2017-04-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,4019,NONPROMO,no_promo,108020732,CADBURY CHOCO DM FRUIT&NUT 38g 22,42.0,Payback,3
8646,BBID_211425065,1981-07-07,male,KARNATAKA,586101.0,2016-10-18,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,77038,NONPROMO,no_promo,300348413,SANTOOR SOAP GLYCERINE 3*75G,99.0,Payback,3
8647,BBID_211425146,1969-08-15,male,KARNATAKA,580030.0,2016-01-30,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,99724,NONPROMO,no_promo,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6.0,Payback,0
8648,BBID_211425146,1969-08-15,male,KARNATAKA,580030.0,2017-05-30,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,61153,NONPROMO,no_promo,300502224,RAGI LOOSE,47.56,Payback,3
8649,BBID_211425166,1984-01-25,male,KARNATAKA,580030.0,2016-07-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,42118,NONPROMO,no_promo,108008722,DETTOL HW LQ SKIN CARE PP 175ml,42.0,Payback,3
8650,BBID_211425187,1978-09-14,female,KARNATAKA,580024.0,2015-08-18,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,49697,NONPROMO,no_promo,108009563,FREEDOM FLOOR CLNR HERBAL NEEM 500ml,45.0,Payback,0
8651,BBID_211425195,1992-11-15,female,KARNATAKA,580003.0,2016-04-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,94048,0001115168,"AZ B3@99,B6@179 FLAT MELAMINE PLAT CN EX",1000333994,Everyday Coffee Mug - 308,66.0,Payback,0
8652,BBID_211425196,1946-01-16,female,KARNATAKA,580024.0,2016-03-20,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,9509,5020,Ex200,1000093979,LUX SOAP SOFT&TOUCH 3*150g,184.34,Payback,0
8653,BBID_211425197,1977-07-21,male,KARNATAKA,580028.0,2016-04-21,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,31816,NONPROMO,no_promo,108004505,DHARA SUNFLOWER OIL JR 5L,429.0,Payback,0
8654,BBID_211425216,1963-01-01,male,KARNATAKA,580024.0,2016-11-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,32183,NONPROMO,no_promo,300096469,NANDINI MILK GOOD LIFE PP 500m,22.0,Payback,3
8655,BBID_211425221,1974-06-02,male,KARNATAKA,580020.0,2016-12-25,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,67507,0001226455,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,108011280,J&J BABY LOTION MILK 200ml,156.75,Payback,3
8656,BBID_211425229,1970-12-09,male,KARNATAKA,582102.0,2016-05-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,57463,NONPROMO,no_promo,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6.0,Payback,0
8657,BBID_211425252,1974-02-11,male,KARNATAKA,580030.0,2016-03-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,53028,NONPROMO,no_promo,300791520,SUNFEAST CRM BIS STRAWBERRY& VANILLA 60g,10.0,Payback,0
8658,BBID_211425268,1959-09-12,male,no_state,580001.0,2017-03-25,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,10134,NONPROMO,no_promo,1000538053,DESI ATTA ROASTED SOOJI/RAVA PP 500g,35.0,Payback,3
8659,BBID_211425270,1980-10-12,male,KARNATAKA,580028.0,2017-05-29,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,20911,NONPROMO,no_promo,300962143,KISSAN JAM MIXED FRUIT BT 700g,185.0,Payback,3
8660,BBID_211425287,1977-01-22,female,KARNATAKA,580024.0,2016-05-08,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,31951,NONPROMO,no_promo,108035243,TATA CTC TEA GOLD PP 250g,110.0,Payback,0
8661,BBID_211425289,1988-05-05,female,KARNATAKA,580024.0,2016-02-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,98670,NONPROMO,no_promo,300785147,BB-CB-16X20X168SWG-Suitable for ROI New,2.0,Payback,0
8662,BBID_211425289,1988-05-05,female,KARNATAKA,580024.0,2015-12-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,474,NONPROMO,no_promo,108025420,IYERS PRO FRYUM RICE WFR 140G,90.0,Payback,0
8663,BBID_211425291,1983-06-25,male,GOA,403802.0,2016-01-31,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,25476,0001090872,AZ 70 % OFF KIDS WEAR FASHION,1000130513013,"CTBL-4151-217-B-HS-AN-549, 11-12, RED",164.7,Payback,0
8664,BBID_211425300,1981-11-13,male,KARNATAKA,580024.0,2016-10-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,20830,NONPROMO,no_promo,300591560,PARACHUTE COCONUT OIL BT 250ml,77.0,Payback,3
8665,BBID_211425314,1976-09-01,female,KARNATAKA,580024.0,2015-08-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,39267,NONPROMO,no_promo,108100294,Carrot English Loose,7.11,Payback,0
8666,BBID_211425321,1979-06-16,male,KARNATAKA,581205.0,2016-04-30,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,38710,NONPROMO,no_promo,300785147,BB-CB-16X20X168SWG-Suitable for ROI New,0.0,Payback,0
8667,BBID_211425337,1975-11-18,male,KARNATAKA,580030.0,2015-08-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,93227,NONPROMO,no_promo,300616595,FUTANA FRIED LOOSE,23.66,Payback,0
8668,BBID_211425337,1975-11-18,male,KARNATAKA,580030.0,2015-07-11,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,88050,NONPROMO,no_promo,300863328,OLEEV ACTIVE RICEBRAN & OLIVE OIL PP 1L,162.0,Payback,0
8669,BBID_211425365,1976-05-31,male,KARNATAKA,580020.0,2016-08-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,58392,NONPROMO,no_promo,108008873,DOYCARE SOAP PRINCESS 75G,35.0,Payback,3
8670,BBID_211425390,1982-07-28,female,KARNATAKA,580028.0,2017-04-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,62211,0001272180,SZ A1+B1+C1 @819 FLAT REG WHEAT FLOUR,300326493,MADHUR CRYSTAL SUGAR PP 5Kg,235.1,Payback,3
8671,BBID_211425440,1965-05-23,male,KARNATAKA,580004.0,2017-04-17,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,63385,0001272717,"IZ 1@10,2@25 RS OFF REG Liquid Concentra",108026398,KISSAN SQUASH LEMON 750M,122.5,Payback,3
8672,BBID_211425444,1968-06-20,male,KARNATAKA,580008.0,2015-05-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,63240,NONPROMO,no_promo,1000171548,BOURNVITA HEALTH DRINK PP 750g,260.0,Payback,0
8673,BBID_211425454,1981-01-27,male,KARNATAKA,580021.0,2015-10-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,16,60477,0001022276,SOS X Y Z @699 FLAT ASSORTED FOOD KAR,300326493,MADHUR CRYSTAL SUGAR PP 5Kg,151.04,Payback,0
8674,BBID_211425454,1981-01-27,male,KARNATAKA,580021.0,2015-11-15,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,98829,NONPROMO,no_promo,1000100784,YUMMIEZ FORZEN FRENCH FRIES PP 450g,85.0,Payback,0
8675,BBID_211425484,1964-02-21,male,KARNATAKA,580001.0,2016-08-15,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,18153,NONPROMO,no_promo,1000201100,MORTEIN LIQ REF INSTA 5 REFILL BX 45ml,63.0,Payback,3
8676,BBID_211425487,1985-01-25,female,KARNATAKA,580030.0,2017-06-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,23125,0001297697,"HO 2@599,3@799 FLAT REG LADIES ETHNIC",1000135637019,"LECB-0010-01-A-45-KC-PL-, L, BRIGHT PINK",266.34,Payback,3
8677,BBID_211425487,1985-01-25,female,KARNATAKA,580030.0,2015-05-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,60881,NONPROMO,no_promo,1000206139,SUNFEAST DARK FANTS CHOCO FILLS 2*75g OP,51.0,Payback,0
8678,BBID_211425489,1975-10-11,female,KARNATAKA,580024.0,2015-08-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,74432,NONPROMO,no_promo,108004504,DHARA SUNFLOWER OIL JR 15L,1241.0,Payback,0
8679,BBID_211425610,1974-05-25,female,KARNATAKA,580024.0,2017-04-01,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,59467,0001268610,IZ 10 %DIS REG Sanitary Pads,1000070802,SOFY SAN PAD BODYFIT XLARGE PP 12P/15P,76.5,Payback,3
8680,BBID_211425660,1983-04-29,female,KARNATAKA,580030.0,2016-12-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,32627,0001226455,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,300549620,CRMT PAPER NAPKIN 2*100P 22*22CM 1PLY,52.25,Payback,3
8681,BBID_211425701,1994-10-11,male,KARNATAKA,580028.0,2015-12-16,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,48463,NONPROMO,no_promo,300785123,sBB-CB-13X16X168SWG-Suitable for ROI New,1.0,Payback,0
8682,BBID_211425703,1992-05-04,female,KARNATAKA,580024.0,2017-03-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,97449,4083,Ex830,1000524267,12 pits Paniyarakkal,149.61,Payback,3
8683,BBID_211425727,1982-03-06,male,KARNATAKA,580028.0,2016-11-21,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,33127,0001213777,IZ 5 %DIS MIX LOB,100103003,ACT II INST POPCRN GLDN SIZLE PP 60g,20.9,Payback,3
8684,BBID_211425731,1982-07-01,male,KARNATAKA,580024.0,2016-06-25,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,7671,NONPROMO,no_promo,108027349,LOTTE CRM BISC CHOCO PIE 168g,70.0,Payback,3
8685,BBID_211425768,1972-08-14,male,KARNATAKA,580028.0,2015-08-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,91362,NONPROMO,no_promo,1000102147,LIZOL FLOR CLN 500ml+HARPIC PWR 500ml OP,113.0,Payback,0
8686,BBID_211425786,1966-09-01,male,KARNATAKA,580008.0,2016-09-05,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,66345,NONPROMO,no_promo,1000505048003,"SCF-4161-3BLK-YD- ASM, 50x180, RED",179.0,Payback,3
8687,BBID_211425793,1976-07-20,male,KARNATAKA,580021.0,2015-07-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,72334,NONPROMO,no_promo,300341966,Twisty Cont. 1625ml 3 Pcs Set Foil,255.0,Payback,0
8688,BBID_211425793,1976-07-20,male,KARNATAKA,580021.0,2015-07-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,72334,NONPROMO,no_promo,1000117651,BOILED SWEET CORN IDN CHAT MASALA,30.0,Payback,0
8689,BBID_211425803,1973-05-04,male,KARNATAKA,580032.0,2017-02-19,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,53400,NONPROMO,no_promo,108006513,BAJAJ HAIROIL ALMOND DROP 200ml,115.0,Payback,3
8690,BBID_211425815,1953-01-11,male,KARNATAKA,580030.0,2016-10-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,55818,NONPROMO,no_promo,108100309,CUCUMBER MADRAS,19.97,Payback,3
8691,BBID_211425815,1953-01-11,male,KARNATAKA,580030.0,2015-06-18,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,4763,0000869287,SKT 5% OFF CONCEPT DISCOUNT 4796,108030103,PARLE BIS MARIE CHOICE 100g,9.5,Payback,0
8692,BBID_211425818,1961-04-04,female,KARNATAKA,580030.0,2015-12-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,31678,0001057845,WC 15% OFF BODY LOTIONS OIL HPC AZ,108014549,PONDS BODY LTN TRIPLE VITAMIN BT 300ml,157.25,Payback,0
8693,BBID_211425904,1981-06-17,male,KARNATAKA,560091.0,2017-04-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,19877,NONPROMO,no_promo,1000723833,Apr'17 Vouchr - AC,0.01,Payback,3
8694,BBID_211425918,1986-07-21,male,KARNATAKA,580030.0,2015-12-01,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,88724,0001053054,SZ FB 50 % OFF ASSORTED KAR,1000129541,SUNFEAST CKS MOMS MAGIC CASHEW&ALMD 200g,15.0,Payback,0
8695,BBID_211425918,1986-07-21,male,KARNATAKA,580030.0,2016-02-03,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,40342,NONPROMO,no_promo,300276306,ANIL VERMICELLI RAGI 180g,18.0,Payback,0
8696,BBID_211425928,1992-08-31,male,no_state,700181.0,2016-08-19,4843,BB-JAMSHEDPUR-NH-33,5,47776,NONPROMO,no_promo,301024663,COLGATE TOOTHPST STRONG 2*200g+100g,168.0,Payback,3
8697,BBID_211425964,1987-01-04,no_gender,MAHARASHTRA,411001.0,2016-04-26,4843,BB-JAMSHEDPUR-NH-33,9,86891,0001124738,EZ 75 FLAT PRABHUJI SOAN PAPADI ROE,1000503970,PRABHUJI SOAN PAPADI ELAICHI BX 500g,75.0,Payback,0
8698,BBID_211425981,1984-03-22,female,WEST BENGAL,700014.0,2015-09-24,4843,BB-JAMSHEDPUR-NH-33,5,90035,NONPROMO,no_promo,300138647,BRITANNIA BISC NUTRO DIGEST ATC 250g,50.0,Payback,0
8699,BBID_211426019,1980-10-09,male,KARNATAKA,590006.0,2015-07-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,71938,0000856621,AZ 7% OFF EMPLOYEE DISCOUNT,300107896,LIFEBUOY HW TOTAL 10 PP 185ml,37.2,Payback,0
8700,BBID_211426068,1985-08-06,no_gender,MAHARASHTRA,421301.0,2017-05-28,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,60896,NONPROMO,no_promo,108021065,CERELAC CEREAL WHEAT RICE MIX VEG 300g,212.0,Payback,3
8701,BBID_211426073,1960-03-19,no_gender,MAHARASHTRA,440013.0,2015-10-25,4843,BB-JAMSHEDPUR-NH-33,22,89331,NONPROMO,no_promo,108000526,GH LAPSI DALIA SMALL 1kg,54.0,Payback,0
8702,BBID_211426097,1981-04-19,male,KARNATAKA,560069.0,2017-04-15,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,57628,4011,Ex110,1000718285,Super Saver 25Ltr Bucket,150.25,Payback,3
8703,BBID_211426153,1985-06-10,female,KARNATAKA,560016.0,2016-10-29,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,24583,NONPROMO,no_promo,1000482137,SAFFA OATS MASALA ITALIAN PP 39g,15.0,Payback,3
8704,BBID_211426188,1989-07-18,male,no_state,-1.0,2016-12-04,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,74368,NONPROMO,no_promo,1000615895,CADBURY CHOC DM JELLY POPPING CANDY 35g,39.0,Payback,3
8705,BBID_211426219,1986-12-11,female,MAHARASHTRA,411053.0,2016-01-09,4843,BB-JAMSHEDPUR-NH-33,5,6150,0001072310,AZ SHOP 3000 & GET 300 RS OFF PAYBACK CR,1000309546,CRMT TISSU REGLR NAPKIN 27*30 1 PLY 100P,49.82,Payback,0
8706,BBID_211426223,1989-01-18,female,no_state,999999.0,2016-08-01,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,98526,NONPROMO,no_promo,108003216,GH DAILY URAD DAL PREM 500g,190.0,Payback,3
8707,BBID_211426235,1992-09-18,male,no_state,-1.0,2016-10-08,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,27730,NONPROMO,no_promo,108037817,BRITANNIA CAKE CHOCOLATE 140g,30.0,Payback,3
8708,BBID_211426235,1992-09-18,male,no_state,-1.0,2017-02-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,92080,NONPROMO,no_promo,300782058,SAFFOLA OATS CURRY & PEPPER 39g,15.0,Payback,3
8709,BBID_211426301,1974-04-04,male,KARNATAKA,580030.0,2017-03-05,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,12439,NONPROMO,no_promo,108100183,KIWI GREEN LOOSE,100.0,Payback,3
8710,BBID_211426365,1969-08-18,male,no_state,-1.0,2017-05-30,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,20964,NONPROMO,no_promo,300810057,PONDS FC CLEAR PIMPL HERBAL CLAY&NM 100g,125.0,Payback,3
8711,BBID_211426376,1957-04-18,male,no_state,-1.0,2017-05-31,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,14550,NONPROMO,no_promo,108037499,MOONG DAL PREM LOOSE,42.75,Payback,3
8712,BBID_211426379,1989-01-06,female,no_state,999999.0,2015-06-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,20839,NONPROMO,no_promo,1000052590,Pillow Cover Pack Of 2,199.0,Payback,0
8713,BBID_211426391,1984-07-02,male,KARNATAKA,580024.0,2015-12-13,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,9,44629,0001017619,AZ 199 FLAT LADIES PYJAMA LOP EX,1000139289002,"LPY-4150-PRL-PRT-PY, M, Light",398.0,Payback,0
8714,BBID_211426505,1992-11-10,male,KARNATAKA,580029.0,2017-06-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,67097,NONPROMO,no_promo,1000615919,BB-Cotton Cloth Bag 20x20(Per Bag 13Kg),15.0,Payback,3
8715,BBID_211426517,1970-08-15,male,KARNATAKA,580030.0,2016-11-26,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,72844,0001213778,AZ TS1 GET 10 %DIS CLS MULTI CATEGORY,1000217025,Panama Mat-Half circle leaves,134.1,Payback,3
8716,BBID_211426544,1946-03-22,male,KARNATAKA,580021.0,2017-03-08,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,56738,NONPROMO,no_promo,1000131053,HARPIC CLNR BATHROOM FLORAL BT 500ml,228.0,Payback,3
8717,BBID_211426556,1986-09-05,male,KARNATAKA,580026.0,2017-01-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,29934,NONPROMO,no_promo,1000446404,PATANJALI ORANGE DELITE BISCUITS 75g,20.0,Payback,3
8718,BBID_211426606,1975-07-10,male,KARNATAKA,580004.0,2016-05-27,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,39431,NONPROMO,no_promo,1000211864001,"LEFB-3151-87-B-PA-FL-PA-KB, S, RUST",549.0,Payback,0
8719,BBID_211426636,1994-04-24,female,KARNATAKA,580030.0,2016-06-07,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,37074,0001139953,HO B1@10%B2@20% OFF  HPC REG AZ EXC,1000136860,NIVEA BL COCOA NOURISH DRY SKN 200ml,193.5,Payback,0
8720,BBID_211426652,1993-02-28,female,KARNATAKA,580030.0,2015-06-10,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,66714,0000921423,WC 20% OFF PROCESSED FOOD EXC,108028900,MTR SNACKMIX RAVA IDLI PP 500g,60.0,Payback,0
8721,BBID_211426658,1992-01-31,male,KARNATAKA,580030.0,2017-02-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,19260,NONPROMO,no_promo,300312778,HEAD & SHO SHMP COOL MENTHOL 72ml,60.0,Payback,3
8722,BBID_211426702,1990-11-24,male,KARNATAKA,582101.0,2016-10-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,22881,NONPROMO,no_promo,108002061,MTR READYMIX SAMBAR POW 200g,75.0,Payback,3
8723,BBID_211426743,1992-11-16,female,KARNATAKA,583227.0,2016-12-31,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,96106,0001227324,IS 5% DISC MINIMUM NEW INDIA SALE,108000433,EVEREST READYMIX TEA MASALA BX 100g,66.5,Payback,3
8724,BBID_211426782,1989-03-02,male,KARNATAKA,586128.0,2017-04-12,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,1448,NONPROMO,no_promo,1000695660002,"DJ&C-MENS-CAP, BLACK",398.0,Payback,3
8725,BBID_211426784,1980-07-22,male,no_state,587312.0,2016-05-29,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,58303,NONPROMO,no_promo,108000667,MOONG WHOLE PREM LOOSE,74.37,Payback,0
8726,BBID_211426789,1969-01-30,male,no_state,580038.0,2016-05-11,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,15470,NONPROMO,no_promo,108008227,COLGATE TPASTE ACTIVE SALT 100g,50.0,Payback,0
8727,BBID_211426806,1988-04-08,male,JHARKHAND,831017.0,2015-05-11,4843,BB-JAMSHEDPUR-NH-33,3,18690,NONPROMO,no_promo,108004977,GH DAILY GROUNDNUT 500g,78.0,Payback,0
8728,BBID_211426820,1993-02-01,male,TAMILNADU,600073.0,2016-08-30,4843,BB-JAMSHEDPUR-NH-33,3,22370,0001176144,HO 399 FLAT DOUBLE BED LINEN SET REG AZ,1000344758015,"Mega-Honey Brush DBL Bedset, DSN-15, NA",399.0,Payback,3
8729,BBID_211426840,1990-06-06,male,KARNATAKA,580029.0,2015-08-09,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,16,52580,NONPROMO,no_promo,108000599,GH CHANA MAUSAMI 500g,37.0,Payback,0
8730,BBID_211426852,1993-07-21,male,KARNATAKA,580020.0,2016-04-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,52325,NONPROMO,no_promo,300897279,GODREJ SOAP LIME&ALOEVERA 4*125g+2*68g,198.0,Payback,0
8731,BBID_211426888,1994-02-06,female,KARNATAKA,580030.0,2015-08-06,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,91977,0000961602,AZ 15% OFF 1K MAGGI SAUCE VISTEX,108027464,MAGGI SAUCE HOT&SWEET CHILLI 1K,119.0,Payback,0
8732,BBID_211426893,1980-08-13,male,ANDHRA PRADESH,500072.0,2016-10-15,4843,BB-JAMSHEDPUR-NH-33,10,28055,NONPROMO,no_promo,108022529,DUKES CRM BISC BOURBON 4 FUN 150g,25.0,Payback,3
8733,BBID_211426912,1975-10-06,male,no_state,999999.0,2016-07-23,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,37516,NONPROMO,no_promo,300628713,GH MURMURA 200g,62.0,Payback,3
8734,BBID_211426925,1989-01-01,male,KARNATAKA,585227.0,2015-06-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,84585,NONPROMO,no_promo,1000146597002,"SHSH-4151-B-FS-CT-Stripper62, M, BLUE",0.0,Payback,0
8735,BBID_211426968,1983-02-11,male,JHARKHAND,834001.0,2016-11-19,4843,BB-JAMSHEDPUR-NH-33,5,68794,NONPROMO,no_promo,108042082,FORTUNE KACHI GHANI MUSTARD OIL PP 1L,107.0,Payback,3
8736,BBID_211426971,1991-02-26,no_gender,WEST BENGAL,700002.0,2016-04-14,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,50847,NONPROMO,no_promo,108000770,GH SOYABEAN WADI 200g,25.0,Payback,0
8737,BBID_211427024,1987-11-19,female,BIHAR,800013.0,2016-08-16,4843,BB-JAMSHEDPUR-NH-33,2,69148,NONPROMO,no_promo,300774665,Scotch-Brite Jet Scrubber Brush,120.0,Payback,3
8738,BBID_211427037,1990-01-16,male,no_state,431235.0,2017-04-04,4843,BB-JAMSHEDPUR-NH-33,14,14306,NONPROMO,no_promo,300356828,SUMERU CHICKEN & CHEESE 200G,290.0,Payback,3
8739,BBID_211427053,1951-01-10,male,JHARKHAND,831001.0,2015-08-09,4843,BB-JAMSHEDPUR-NH-33,14,91986,NONPROMO,no_promo,1000131053,HARPIC CLNR BATHROOM FLORAL BT 500ml,69.0,Payback,0
8740,BBID_211427087,1953-01-01,male,WEST BENGAL,700074.0,2016-08-03,4843,BB-JAMSHEDPUR-NH-33,23,27441,0001165119,HO 100 %OFF BKLET/SCRACH CRD MCBV AUG AZ,1000591805,Aug'16 CB Vouchers,0.0,Payback,3
8741,BBID_211427104,1958-01-28,female,JHARKHAND,831011.0,2015-10-29,4843,BB-JAMSHEDPUR-NH-33,9,61745,0000932493,AZ 20% OFF ADDITIONAL GAS STOVE EXC CMS,300641716,GST ROYALE PLUS SCHOTT GLASSTOP GT03L,4677.0,Payback,0
8742,BBID_211427107,1990-12-26,male,MAHARASHTRA,411015.0,2016-06-24,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,63025,NONPROMO,no_promo,108020515,BRITANNIA BISC GOODAY BUTTER 66g/75g,40.0,Payback,3
8743,BBID_211427117,1972-06-26,male,JHARKHAND,831001.0,2015-11-13,4843,BB-JAMSHEDPUR-NH-33,19,42097,NONPROMO,no_promo,300938027,RED LABEL TEA NATURAL CARE BX 500g,233.0,Payback,0
8744,BBID_211427117,1972-06-26,male,JHARKHAND,831001.0,2016-07-25,4843,BB-JAMSHEDPUR-NH-33,9,4667,NONPROMO,no_promo,300543034,24 LM URAD WHOLE WHITE PP 500g,450.0,Payback,3
8745,BBID_211427129,1992-04-13,male,ORISSA,757030.0,2016-04-29,4843,BB-JAMSHEDPUR-NH-33,9,87422,0001130403,MDEZ 25 % OFF ASSORTED STAPLES JH/BH,300960019,GH POW SPICE TURMERIC 100g,18.75,Payback,0
8746,BBID_211427135,1993-08-14,female,JHARKHAND,834009.0,2017-03-29,4843,BB-JAMSHEDPUR-NH-33,10,41776,0001259718,"IZ 1@16,2@40 RS OFF REG Nectar",108031986,REAL JUICE MIX FRUIT 1L,83.0,Payback,3
8747,BBID_211427174,1986-08-13,male,no_state,-1.0,2016-11-19,4843,BB-JAMSHEDPUR-NH-33,9,28426,NONPROMO,no_promo,1000443242,PATANJALI DISH WASH BAR 175g,10.0,Payback,3
8748,BBID_211427200,1987-06-18,female,JHARKHAND,834004.0,2015-08-23,4843,BB-JAMSHEDPUR-NH-33,17,64354,NONPROMO,no_promo,300776409,BB-CB-16X20X208SWG NEW,3.0,Payback,0
